case,version,variant,scope,shift_s,reference_kind,Nref,Nplanned,Naccepted,Nfinite_waveform_windows,Nscored,finite_sample_count,finite_sample_pct,finite_sample_duration_s,longest_finite_run_s,longest_missing_run_s,longest_internal_missing_run_s,finite_runs,observed_finite_samples,observed_all_samples_pct,interpolated_samples,interpolated_all_samples_pct,interpolated_covered_samples_pct,snr_mean_db,snr_median_db,peak_concentration_median_accepted,r_wave,morphology_reference_status,waveform_generated_count,waveform_generated_but_HR_rejected_count,neighbor_covered_count,accepted_neighbor_covered_count
data1,tracking_only_gap10,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.952770500366679,-13.651000021290367,0.3835071132532013,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-13.216811028080466,-13.71525838918111,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_only_gap15,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.952770500366677,-13.651000021290297,0.3835071132532014,,no_qualified_synchronized_waveform_truth,23.0,0.0,15.0,15.0
data1,tracking_screened_gap10,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.951587884933646,-12.575936268711054,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap10,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.758308025133026,-12.518421535902467,0.3814152662906814,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.951587884933636,-12.575936268711038,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,tracking_screened_gap15,fusion,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,36,1410,90.67524115755627,46.999953,46.999953,2.999997,0.0,1,1397,89.83922829581994,13,0.8360128617363344,0.9219858156028369,-12.758308025133022,-12.51842153590248,0.3814152662906817,,no_qualified_synchronized_waveform_truth,29.0,0.0,9.0,9.0
data1,trimmed_gap10,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.72954398665133,-11.262493976107073,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.72954398665133,-11.262493976107073,0.388120472896624,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.729543986651354,-11.262493976107102,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.729543986651354,-11.262493976107102,0.38812047289662366,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.381194260950393,-11.09467953508478,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.381194260950393,-11.09467953508478,0.27524769496461,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.381194260950389,-11.094679535084797,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.381194260950389,-11.094679535084797,0.27524769496461016,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.483652982117189,-11.22986019326648,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.483652982117189,-11.22986019326648,0.2705853902805714,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.483652982117182,-11.229860193266497,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,pos,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-11.483652982117182,-11.229860193266497,0.2705853902805735,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.807142895463361,-10.671757787018343,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap10,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.807142895463361,-10.671757787018343,0.4357437585194536,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.807142895463326,-10.671757787018322,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,trimmed_gap15,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-10.807142895463326,-10.671757787018322,0.435743758519453,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.260344079452784,-12.50013086146608,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap10,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.260344079452784,-12.50013086146608,0.3350813098701342,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.26034407945281,-12.500130861466287,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_only_gap15,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.26034407945281,-12.500130861466287,0.3350813098701382,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.122538714007755,-11.627100282997024,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap10,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.122538714007755,-11.627100282997024,0.3257376612018349,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,own,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.122538714007755,-11.627100282996931,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
data1,tracking_screened_gap15,chrom,strict_common_all_versions_same_variant,5,estimated_alignment_Polar_device_HR,42,42,38,38,38,1431,92.0257234726688,47.6999523,47.6999523,2.5333308,0.0,1,1418,91.18971061093248,13,0.8360128617363344,0.9084556254367575,-12.122538714007755,-11.627100282996931,0.32573766120183395,,no_qualified_synchronized_waveform_truth,,,,
