mode,gap,case,roi,frames,valid_frames,longest_run_frames,longest_run_s,tracked_frames,fallback_frames,reset_frames,screened_frames,screened_points,r_relative_gain_min,r_relative_gain_max,r_log_offset_p95_minus_p05,r_longest_run_end_minus_start,r_mean_pair_difference_vs_baseline,r_offset_power_below_0p7Hz_fraction,g_relative_gain_min,g_relative_gain_max,g_log_offset_p95_minus_p05,g_longest_run_end_minus_start,g_mean_pair_difference_vs_baseline,g_offset_power_below_0p7Hz_fraction,b_relative_gain_min,b_relative_gain_max,b_log_offset_p95_minus_p05,b_longest_run_end_minus_start,b_mean_pair_difference_vs_baseline,b_offset_power_below_0p7Hz_fraction
tracking_screened,gap10,synthetic72,forehead,600,600,600,20.0,599,0,1,108,199,0.9671357739892796,1.0,0.01430614889351512,-0.024685299535040138,-4.121085064280491e-05,0.09579814531407198,0.9605140950026054,1.0036454650349917,0.025132738241173326,-0.01441590267400568,-2.406661548248029e-05,0.1452063925125012,0.9465958123251879,1.0027062555072068,0.033949391657700806,-0.024550445009122977,-4.098571787833552e-05,0.18116542213139047
tracking_screened,gap10,synthetic72,left_cheek,600,600,600,20.0,599,0,1,179,237,0.989050447348791,1.014190485751642,0.020664622761708253,0.011711134599558295,1.9551142904103992e-05,0.577578173835768,0.9813673242237766,1.0,0.012548124773572845,-0.007754116504626329,-1.2945102678841951e-05,0.4596358602067059,0.9693179915344063,1.0,0.015919459680684797,-0.02257509847093757,-3.768797741391914e-05,0.2799092561601771
tracking_screened,gap10,synthetic72,right_cheek,600,600,600,20.0,599,0,1,175,289,0.9532068954152569,1.0,0.03850822603560497,-0.04588436194011416,-7.660160591004033e-05,0.8075286580245427,0.9799349811207883,1.0,0.009958245417536765,-0.011649624200672216,-1.9448454425162295e-05,0.1647243813928499,0.9038838119097318,1.0,0.0795821113700926,-0.09404929276669732,-0.00015701050545358485,0.895108300406401
tracking_screened,gap10,data1,forehead,1555,1514,859,28.6333047,1390,114,10,935,1807,0.6688605747172325,1.0966871585770657,0.396173053760951,-0.39107337995231706,-0.00045579648013090564,0.9712405467479637,0.8359484322792808,1.1040740255899582,0.18966026912395748,-0.13892496635797155,-0.0001619172102074261,0.8545067484752837,0.8540835906532436,1.115040025587858,0.16688466337681718,-0.07533357902250913,-8.780137415210853e-05,0.888690321471703
tracking_screened,gap10,data1,left_cheek,1555,1514,859,28.6333047,1246,258,10,1183,2777,0.8351119058506363,1.0665881566100484,0.13461402496943073,-0.1350515565573132,-0.00015740274657029512,0.5889413942117391,0.6565345290914038,1.1652094485196498,0.33506163136633926,-0.3271755365329294,-0.0003813234691525983,0.7578233224157567,0.5782853866450844,1.1336720754485654,0.4730049367214508,-0.449175106122681,-0.0005235141097000945,0.764939771807173
tracking_screened,gap10,data1,right_cheek,1555,1514,859,28.6333047,1177,327,10,718,1235,0.9357676561420941,1.3212260093546575,0.21168975790997668,0.2623198196872532,0.0003057340555795492,0.8137181152364575,0.9025665844000283,1.3642089611704757,0.2550183516207097,0.29941388350266634,0.0003489672301895878,0.8498710269689324,0.9264184013217734,1.3213447406609398,0.22550636358064552,0.2632741960114815,0.00030684638229776397,0.774958704095743
tracking_screened,gap15,user0904,forehead,1461,1461,1461,48.699951299999995,1460,0,1,1160,3021,0.9986503790530876,1.1248877468891039,0.05244014044162754,0.004962581227936106,3.3990282383123935e-06,0.8490755035408597,1.0,1.2983349522370806,0.12344036816370085,0.12318444964813859,8.437291071790315e-05,0.8836298129844725,1.0,1.357294091300055,0.16093489124208094,0.144971911481744,9.929582978201643e-05,0.9062554648625082
tracking_screened,gap15,user0904,left_cheek,1461,1461,1461,48.699951299999995,1460,0,1,1296,3500,0.9590948245537414,1.1338462462416155,0.07893472580459249,0.11631829088244136,7.967006224824749e-05,0.8863570582686672,0.9338138765752358,1.1412526688145785,0.07367229273374189,0.11963019413555902,8.193848913394449e-05,0.8643193082621774,0.9548922231189563,1.1577427222037713,0.07601664765973674,0.13418616006156078,9.190832880928823e-05,0.8845206375241511
tracking_screened,gap15,user0904,right_cheek,1461,1461,1461,48.699951299999995,1460,0,1,1288,3452,0.9797786871540849,1.0713552620763904,0.05901279794173403,-0.007239910347530635,-4.958842703788114e-06,0.8902698625531399,0.9774513012797078,1.0659961762576362,0.04329313016502333,-0.02002178263575539,-1.3713549750517398e-05,0.8407926687466121,0.975882169165346,1.1930401774236694,0.14971337609592517,0.024668729795804308,1.6896390271098833e-05,0.8507044326198234
tracking_screened,gap15,user0907,forehead,1557,1415,96,3.1999967999999996,1048,307,60,829,2072,0.7394902257559471,1.0431604260004164,0.23360366523153558,-0.27278850790591275,-0.0028714579779569763,0.9398258501901494,0.6273026033149844,1.1363902623693705,0.36725332617775686,-0.3976590507591482,-0.004185884744833139,0.8626046528390257,0.5982534763141509,1.242107703101221,0.4088918140764903,-0.43134574900924333,-0.004540481568518351,0.8843031640702406
tracking_screened,gap15,user0907,left_cheek,1557,1415,96,3.1999967999999996,1189,166,60,939,2066,0.9093725928725974,1.1045337533436803,0.06407026716363001,-0.009708566647524213,-0.00010219543839499173,0.42095870400134944,0.8676184756860962,1.1703767421972977,0.12389518677198366,-0.013782335773436303,-0.00014507721866775057,0.3188607085831173,0.854896306986449,1.1582543976134683,0.1373536568247947,-0.04982987334740711,-0.0005245249826042857,0.4910308392139834
tracking_screened,gap15,user0907,right_cheek,1557,1415,96,3.1999967999999996,1248,107,60,854,1724,0.9334084012713095,1.1132617620659222,0.0751950602982735,0.007950066587889446,8.368491145146777e-05,0.5488078472575969,0.9343687062383267,1.1562691705332353,0.09485286025722493,-0.005797828679797533,-6.1029775576816035e-05,0.20736122267983081,0.874603208539295,1.1268064862370561,0.10717516435843116,-0.03863370936888127,-0.00040667062493559213,0.23529144864156562
tracking_screened,gap15,ubfc,forehead,1547,1547,1547,52.863395177696525,1546,0,1,1215,3310,0.9259431123562718,1.0129496250495151,0.07122495123613576,-0.07166394728289216,-4.635442903162494e-05,0.7901553707133575,0.9288065875369634,1.013510011428029,0.06475496376399943,-0.06874827918893701,-4.446848589193857e-05,0.7704402591488922,0.9265946760091833,1.0147264205585136,0.06939720387881042,-0.07457363340729918,-4.823650285077568e-05,0.7909940345370984
tracking_screened,gap15,ubfc,left_cheek,1547,1547,1547,52.863395177696525,1546,0,1,10,12,0.9941885199894143,1.0071605610605683,0.007165253065567038,-0.000291066049616227,-1.8827040725499323e-07,0.5404629859713859,0.9966372519536969,1.010279277910206,0.007220058399310383,0.0024451606628186073,1.581604568446709e-06,0.51960078435933,0.9926859717171458,1.009432378780412,0.009383983030712941,4.514627938397977e-05,2.9201991839566474e-08,0.6008868861683316
tracking_screened,gap15,ubfc,right_cheek,1547,1547,1547,52.863395177696525,1546,0,1,52,64,0.9976325964201778,1.0047615605941111,0.003517957703382565,0.0010936800939161022,7.074256752368098e-07,0.6799891479307302,0.9949831088805334,1.0051961945203685,0.006051486984661561,-0.0029172875438869907,-1.8869906493447597e-06,0.7111746249072192,0.9912746902479567,1.006768965085241,0.00770798220812656,-0.005069388431720135,-3.2790352080984075e-06,0.7357113721323026
tracking_screened,gap15,kaggle_full,forehead,12867,12867,12867,429.32890000000003,12859,7,1,12720,78261,1.0,1.486598109970899,0.2284155695117849,0.12885088424518026,1.0014836331818768e-05,0.8954794907021486,0.9975027007646369,1.924917577275667,0.3435395112730712,0.3407481457934704,2.6484388760568194e-05,0.9098654580557326,0.9961089013840128,2.911945213737165,0.6064134224301185,0.6739015165101725,5.2378479442730646e-05,0.9173271758839395
tracking_screened,gap15,kaggle_full,left_cheek,12867,12867,12867,429.32890000000003,12856,10,1,11589,51969,0.8841701471602803,1.131614433590702,0.1271293139043059,-0.06266360831481507,-4.870480982031327e-06,0.9346341661810439,0.8600260694030079,1.1225017710846488,0.15299798687029922,-0.1334137126849845,-1.0369478679075429e-05,0.937062479352678,0.876167037909601,1.3247016583350861,0.14256176627846662,0.005383318554092934,4.1841431323589267e-07,0.9364050434806853
tracking_screened,gap15,kaggle_full,right_cheek,12867,12867,12867,429.32890000000003,12859,7,1,12777,85437,0.8162246964741017,1.342153302995647,0.3254408278162568,-0.15148988905813343,-1.1774435648852284e-05,0.927525887683501,0.7482320203013819,1.373086492148695,0.3688772890095374,-0.2663553068984859,-2.0702262311401064e-05,0.93159550709112,0.7375152296714478,1.6168330530082229,0.5288864277102382,-0.056274806798639165,-4.3739162753489255e-06,0.931710518794267
tracking_screened,gap15,synthetic72,forehead,600,600,600,20.0,599,0,1,108,199,0.9671357739892796,1.0,0.01430614889351512,-0.024685299535040138,-4.1210850642804907e-05,0.09579814531407219,0.9605140950026054,1.0036454650349917,0.025132738241173326,-0.01441590267400568,-2.4066615482480282e-05,0.1452063925125015,0.9465958123251879,1.0027062555072068,0.033949391657700806,-0.024550445009122977,-4.098571787833552e-05,0.18116542213139047
tracking_screened,gap15,synthetic72,left_cheek,600,600,600,20.0,599,0,1,179,237,0.989050447348791,1.014190485751642,0.020664622761708253,0.011711134599558514,1.9551142904104355e-05,0.5775781738357662,0.9813673242237766,1.0,0.012548124773572845,-0.007754116504626329,-1.2945102678841951e-05,0.4596358602067059,0.9693179915344063,1.0,0.015919459680684797,-0.02257509847093757,-3.768797741391914e-05,0.2799092561601771
tracking_screened,gap15,synthetic72,right_cheek,600,600,600,20.0,599,0,1,175,289,0.9532068954152569,1.0,0.03850822603560497,-0.04588436194011416,-7.660160591004033e-05,0.8075286580245429,0.9799349811207883,1.0,0.009958245417536765,-0.011649624200672216,-1.9448454425162295e-05,0.1647243813928499,0.9038838119097318,1.0,0.0795821113700926,-0.09404929276669732,-0.00015701050545358485,0.895108300406401
tracking_screened,gap15,data1,forehead,1555,1514,859,28.6333047,1390,114,10,935,1807,0.6688605747172325,1.0966871585770657,0.396173053760951,-0.39107337995231706,-0.00045579648013090564,0.9712405467479639,0.8359484322792808,1.1040740255899582,0.18966026912395748,-0.13892496635797155,-0.0001619172102074261,0.8545067484752837,0.8540835906532436,1.115040025587858,0.16688466337681718,-0.07533357902250913,-8.780137415210853e-05,0.888690321471703
tracking_screened,gap15,data1,left_cheek,1555,1514,859,28.6333047,1246,258,10,1183,2777,0.8351119058506363,1.0665881566100484,0.13461402496943073,-0.1350515565573132,-0.00015740274657029512,0.5889413942117392,0.6565345290914038,1.1652094485196498,0.33506163136633926,-0.3271755365329294,-0.0003813234691525983,0.7578233224157567,0.5782853866450844,1.1336720754485654,0.4730049367214508,-0.449175106122681,-0.0005235141097000945,0.764939771807173
tracking_screened,gap15,data1,right_cheek,1555,1514,859,28.6333047,1177,327,10,718,1235,0.9357676561420941,1.3212260093546575,0.21168975790997668,0.2623198196872532,0.00030573405557954915,0.8137181152364577,0.9025665844000283,1.3642089611704757,0.2550183516207097,0.29941388350266634,0.0003489672301895878,0.8498710269689325,0.9264184013217734,1.3213447406609398,0.22550636358064552,0.2632741960114815,0.00030684638229776397,0.774958704095743
