frame,time_s,source,rgb_valid,r,g,b,motion_x,motion_y,face_x0,face_y0,face_x1,face_y1,roi_status,roi_valid_regions,forehead_r,forehead_g,forehead_b,forehead_valid,forehead_quality,forehead_valid_pixel_fraction,forehead_visible_fraction,forehead_pixel_count,forehead_valid_pixels,forehead_brightness,forehead_laplacian_var,forehead_status,left_cheek_r,left_cheek_g,left_cheek_b,left_cheek_valid,left_cheek_quality,left_cheek_valid_pixel_fraction,left_cheek_visible_fraction,left_cheek_pixel_count,left_cheek_valid_pixels,left_cheek_brightness,left_cheek_laplacian_var,left_cheek_status,right_cheek_r,right_cheek_g,right_cheek_b,right_cheek_valid,right_cheek_quality,right_cheek_valid_pixel_fraction,right_cheek_visible_fraction,right_cheek_pixel_count,right_cheek_valid_pixels,right_cheek_brightness,right_cheek_laplacian_var,right_cheek_status,face_detected,flow_available,bridge_age_frames
45,1.5,mesh,True,205.66666666666666,169.0,145.0,6.854534149169922e-07,4.6938657760620117e-07,0.3526974964141846,0.1533620238304138,0.5243955504894257,0.3321920329332351,sampled,3,217.0,184.0,161.0,True,0.998046875,0.998046875,1.0,512,511,0.7146893841911764,1035.3299016091307,sampled,215.0,175.0,153.0,True,0.9632034632034632,0.9632034632034632,1.0,462,445,0.7037391562685681,814.5973562758569,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6138960529666412,660.8827245516202,sampled,True,True,0
46,1.5333333333333334,mesh,True,205.0,168.33333333333334,144.66666666666666,2.086162567138672e-07,0.0,0.35274858176708224,0.1534480333328247,0.52433478474617,0.3321636003255844,sampled,3,215.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7117871972318339,919.4859236377595,sampled,215.0,175.0,153.0,True,0.9632034632034632,0.9632034632034632,1.0,462,445,0.7037391562685681,814.5973562758569,sampled,185.0,148.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6138960529666412,660.8827245516202,sampled,True,True,0
47,1.5666666666666667,mesh,True,205.66666666666666,169.5,145.33333333333334,7.241964340209961e-06,1.8924474716186523e-06,0.35273150861263275,0.15329589635133745,0.5245155048370361,0.33232470512390133,sampled,3,217.0,185.0,162.0,True,0.998046875,0.998046875,1.0,512,511,0.7168569699754901,1034.03930761499,sampled,215.0,175.0,153.0,True,0.9545454545454546,0.9545454545454546,1.0,462,441,0.7058781937017232,814.7859482250332,sampled,185.0,148.5,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.614337441643324,660.5584922658684,sampled,True,True,0
48,1.6,mesh,True,206.0,169.66666666666666,144.0,2.397596836090088e-05,8.158385753631592e-06,0.3529649484157562,0.1535344663262367,0.5244983255863189,0.3324763441085815,sampled,3,215.0,184.0,159.0,True,0.9834558823529411,0.9834558823529411,1.0,544,535,0.719012759515571,878.6205010663925,sampled,216.0,177.0,151.0,True,0.9415584415584416,0.9415584415584416,1.0,462,435,0.7118377896613192,774.0646205435803,sampled,187.0,148.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6191761989644342,653.9234026439347,sampled,True,True,0
49,1.6333333333333333,mesh,True,206.33333333333334,169.33333333333334,143.33333333333334,3.904104232788086e-06,4.716217517852783e-06,0.3527851700782776,0.15382011592388153,0.5246046435832977,0.33224207460880273,sampled,3,215.0,183.0,157.0,True,0.9761029411764706,0.9761029411764706,1.0,544,531,0.7202403546712803,878.9534296310012,sampled,216.0,177.0,151.0,True,0.9393939393939394,0.9393939393939394,1.0,462,434,0.7131763941940412,776.1623305899252,sampled,188.0,148.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.620576759188524,653.3104535237908,sampled,True,True,0
50,1.6666666666666667,mesh,True,206.66666666666666,171.0,143.66666666666666,3.7923455238342285e-05,1.0021030902862549e-05,0.3525541740655899,0.15388491213321687,0.5243123376369476,0.33209490835666655,sampled,3,216.0,185.0,158.0,True,0.9705882352941176,0.9705882352941176,1.0,544,528,0.7262065455594002,889.4076969281872,sampled,217.0,178.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7176771920889568,775.9449799764808,sampled,187.0,150.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6251804261098378,647.2660554392911,sampled,True,True,0
51,1.7,mesh,True,207.0,171.66666666666666,143.0,-7.003545761108398e-07,-3.5017728805541992e-06,0.35284738361835477,0.15388367921113968,0.5245863080024719,0.33228135406970977,sampled,3,216.0,185.0,156.0,True,0.9577205882352942,0.9577205882352942,1.0,544,521,0.7286025086505189,881.6910739882677,sampled,218.0,179.0,151.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7200216450216449,775.4932783469387,sampled,187.0,151.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.627613224683813,647.5667674993908,sampled,True,True,0
52,1.7333333333333334,mesh,True,207.33333333333334,172.16666666666666,143.33333333333334,2.5406479835510254e-05,1.1183321475982666e-05,0.35273200035095215,0.1540583825111389,0.5241113209724426,0.3318350076675415,sampled,3,216.0,185.5,157.0,True,0.9522058823529411,0.9522058823529411,1.0,544,518,0.7315465253748558,883.8933514399732,sampled,218.0,180.0,151.0,True,0.9393939393939394,0.9393939393939394,1.0,462,434,0.7222702232408114,771.431771825097,sampled,188.0,151.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6298210508445802,647.6750534772024,sampled,True,True,0
53,1.7666666666666666,mesh,True,207.66666666666666,173.0,142.66666666666666,6.586313247680664e-06,-5.3122639656066895e-06,0.35281119227409363,0.15427500307559966,0.52479510307312,0.3320305919647217,sampled,3,216.0,186.0,156.0,True,0.9411764705882353,0.9411764705882353,1.0,544,512,0.7345814158016147,888.826094600657,sampled,219.0,181.0,151.0,True,0.9285714285714286,0.9285714285714286,1.0,462,429,0.7264636024106612,770.1803672687166,sampled,188.0,152.0,121.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6324795348442406,650.2479015559492,sampled,True,True,0
54,1.8,mesh,True,208.0,174.0,143.0,1.767277717590332e-05,4.693865776062012e-06,0.3526198208332062,0.15450265884399414,0.5241626560688019,0.3316964966058731,sampled,3,216.0,187.0,156.0,True,0.9338235294117647,0.9338235294117647,1.0,544,508,0.7373207612456748,897.6617114491644,sampled,219.0,182.0,151.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7290153976742212,775.2545104960599,sampled,189.0,153.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6346201680672269,653.8224176598454,sampled,True,True,0
55,1.8333333333333333,mesh,True,207.66666666666666,174.33333333333334,142.33333333333334,-2.7567148208618164e-06,6.2659382820129395e-06,0.35274725139141083,0.15440107077360155,0.5248393964767456,0.3318961727619171,sampled,3,216.0,187.0,155.0,True,0.9338235294117647,0.9338235294117647,1.0,544,508,0.7374937716262976,895.9614621219586,sampled,218.0,183.0,151.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7300521347933113,774.0712353709123,sampled,189.0,153.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6355303794244971,651.530698774592,sampled,True,True,0
56,1.8666666666666667,mesh,True,207.16666666666666,174.33333333333334,142.33333333333334,-2.3096799850463867e-06,2.175569534301758e-06,0.35248261988162993,0.15445518732070923,0.5245924746990204,0.331756334900856,sampled,3,215.5,187.0,155.0,True,0.9338235294117647,0.9338235294117647,1.0,544,508,0.7393253748558247,898.2741435827066,sampled,218.0,183.0,151.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7300318818436466,773.9554427361228,sampled,188.0,153.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6360370596723539,651.3584107399597,sampled,True,True,0
57,1.9,mesh,True,207.16666666666666,174.33333333333334,142.33333333333334,2.980232238769531e-07,7.301568984985352e-07,0.3524769538640976,0.15427480578422548,0.5248868262767791,0.33199855685234064,sampled,3,215.5,187.0,155.0,True,0.9338235294117647,0.9338235294117647,1.0,544,508,0.7393253748558247,898.2741435827066,sampled,218.0,183.0,151.0,True,0.9242424242424242,0.9242424242424242,1.0,462,427,0.7300977166624225,773.9427886062525,sampled,188.0,153.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6360370596723539,651.3584107399597,sampled,True,True,0
58,1.9333333333333333,mesh,True,207.33333333333334,174.66666666666666,142.33333333333334,2.086162567138672e-07,-2.086162567138672e-07,0.35244260549545287,0.15438901454210283,0.5247098863124847,0.3318940556049347,sampled,3,216.0,188.0,155.0,True,0.9430147058823529,0.9430147058823529,1.0,544,513,0.7393520905420993,899.0508567307525,sampled,218.0,183.0,151.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7301590696884815,773.8779222120462,sampled,188.0,153.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6360370596723539,651.3584107399597,sampled,True,True,0
59,1.9666666666666666,mesh,True,207.33333333333334,174.66666666666666,142.66666666666666,-1.7881393432617188e-07,-1.043081283569336e-07,0.35252284169197085,0.1543674087524414,0.5249659729003906,0.33192950844764707,sampled,3,216.0,188.0,156.0,True,0.9466911764705882,0.9466911764705882,1.0,544,515,0.738890729527105,898.5214051466261,sampled,218.0,183.0,151.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7301590696884815,773.8779222120462,sampled,188.0,153.0,121.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6360370596723539,651.3584107399597,sampled,True,True,0
60,2.0,mesh,True,207.33333333333334,174.33333333333334,144.66666666666666,-1.7851591110229492e-05,-6.67572021484375e-06,0.352444052696228,0.15414047092199326,0.5249190211296081,0.3320078909397125,sampled,3,216.0,188.0,159.0,True,0.96875,0.96875,1.0,544,527,0.7335749855824683,892.2126852633543,sampled,217.0,182.0,152.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7257249384602327,795.2675900445266,sampled,189.0,153.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6327830914183855,685.8457503415227,sampled,True,True,0
61,2.033333333333333,mesh,True,207.33333333333334,174.33333333333334,144.33333333333334,3.039836883544922e-06,-3.129243850708008e-06,0.35255689918994904,0.15404378950595857,0.5246337127685546,0.3321480321884155,sampled,3,216.0,188.0,159.0,True,0.96875,0.96875,1.0,544,527,0.7334596453287197,893.4543764398248,sampled,217.0,182.0,151.0,True,0.9329004329004329,0.9329004329004329,1.0,462,431,0.7243778456837281,799.1705141133222,sampled,189.0,153.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6323247262541379,686.3447979605703,sampled,True,True,0
62,2.066666666666667,mesh,True,206.33333333333334,173.66666666666666,144.33333333333334,-2.1889805793762207e-05,-5.602836608886719e-06,0.35252810776233673,0.15392741173505783,0.5248138034343719,0.3320889747142792,sampled,3,215.0,189.0,159.0,True,0.9944852941176471,0.9944852941176471,1.0,544,541,0.7275484573241061,895.3695509640463,sampled,216.0,180.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7178941685765214,793.6672776233578,sampled,188.0,152.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6273357100415924,682.6027407184461,sampled,True,True,0
63,2.1,mesh,True,206.16666666666666,172.33333333333334,143.66666666666666,-1.4543533325195312e-05,-8.419156074523926e-07,0.35266360819339754,0.1538407525420189,0.5247809636592865,0.3320964926481247,sampled,3,215.5,186.5,157.5,True,0.9816176470588235,0.9816176470588235,1.0,544,534,0.7254547145328719,889.9319128412493,sampled,216.0,179.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.717311348781937,792.0475760220946,sampled,187.0,151.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6253944486885662,683.5070156362887,sampled,True,True,0
64,2.1333333333333333,mesh,True,205.33333333333334,171.5,144.5,-2.4899840354919434e-05,-6.750226020812988e-06,0.35258567810058594,0.1539340516924858,0.5250272715091705,0.3321932804584503,sampled,3,215.0,186.0,159.0,True,0.9926470588235294,0.9926470588235294,1.0,544,540,0.7203100057670127,897.4818881164441,sampled,215.0,178.0,152.0,True,0.9545454545454546,0.9545454545454546,1.0,462,441,0.7115620066208301,797.8360457748166,sampled,186.0,150.5,122.5,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6218012732365672,680.5210642431925,sampled,True,True,0
65,2.1666666666666665,mesh,True,205.66666666666666,170.33333333333334,144.83333333333334,-1.4603137969970703e-06,-9.000301361083984e-06,0.3525358146429062,0.15402500569820404,0.5250342333316802,0.33202331423759457,sampled,3,215.0,185.0,159.0,True,0.9908088235294118,0.9908088235294118,1.0,544,539,0.7190029988465975,893.342652384083,sampled,215.0,177.0,152.5,True,0.9567099567099567,0.9567099567099567,1.0,462,442,0.7095836516424752,800.4292299420175,sampled,187.0,149.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6182351243527714,686.0866734852983,sampled,True,True,0
66,2.2,mesh,True,205.16666666666666,169.33333333333334,144.83333333333334,-2.0325183868408203e-05,-5.960464477539062e-07,0.35249185264110566,0.15413041830062865,0.5250139713287353,0.33202231287956235,sampled,3,214.5,184.0,159.5,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.716061620530565,898.3904612333475,sampled,215.0,176.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7074704014939309,800.4035864109743,sampled,186.0,148.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6176698412698413,686.8026551212122,sampled,True,True,0
67,2.2333333333333334,mesh,True,205.0,169.0,145.33333333333334,-6.318092346191406e-06,3.8817524909973145e-06,0.3525241905450821,0.15412622630596162,0.5251252436637878,0.3318754518032074,sampled,3,214.0,183.0,160.0,True,0.9963235294117647,0.9963235294117647,1.0,544,542,0.7133887254901962,892.4172770763407,sampled,215.0,176.0,153.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7052714710126475,798.7943336555722,sampled,186.0,148.0,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6154044987692047,685.8018589393189,sampled,True,True,0
68,2.2666666666666666,mesh,True,204.66666666666666,168.16666666666666,145.0,-6.0051679611206055e-06,-5.103647708892822e-06,0.3525636386871338,0.15408692985773087,0.5250682258605956,0.33181665897369383,sampled,3,214.0,182.0,160.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7124857266435985,892.3509256442474,sampled,214.0,175.0,152.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7035560648501824,798.4137948243471,sampled,186.0,147.5,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6144316781257957,685.7961301547197,sampled,True,True,0
69,2.3,mesh,True,204.66666666666666,168.16666666666666,144.66666666666666,8.940696716308594e-08,5.140900611877441e-07,0.3525890636444092,0.15413604497909547,0.5249757945537566,0.3318299788236618,sampled,3,214.0,182.0,159.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7119883217993079,892.3683300560122,sampled,214.0,175.0,152.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7035560648501824,798.4137948243471,sampled,186.0,147.5,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6144316781257957,685.7961301547197,sampled,True,True,0
70,2.3333333333333335,mesh,True,204.66666666666666,168.16666666666666,144.66666666666666,2.9802322387695312e-08,1.4901161193847656e-07,0.35260522961616514,0.1541304036974907,0.524942774772644,0.3317976629734039,sampled,3,214.0,182.0,159.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7118764994232988,892.2538233140002,sampled,214.0,175.0,152.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7035560648501824,798.4137948243471,sampled,186.0,147.5,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6144316781257957,685.7961301547197,sampled,True,True,0
71,2.3666666666666667,mesh,True,204.66666666666666,168.16666666666666,144.66666666666666,8.940696716308594e-08,0.0,0.352563419342041,0.15410617738962173,0.5250450646877288,0.33187042772769926,sampled,3,214.0,182.0,159.0,True,0.9981617647058824,0.9981617647058824,1.0,544,543,0.7118764994232988,892.2538233140002,sampled,214.0,175.0,152.0,True,0.9653679653679653,0.9653679653679653,1.0,462,446,0.7035560648501824,798.4137948243471,sampled,186.0,147.5,123.0,True,0.9913419913419913,0.9913419913419913,1.0,462,458,0.6144316781257957,685.7961301547197,sampled,True,True,0
72,2.4,mesh,True,206.16666666666666,168.66666666666666,144.33333333333334,1.6197562217712402e-05,2.682209014892578e-07,0.352565701007843,0.1540307828783989,0.5247649788856505,0.3319363415241241,sampled,3,215.5,182.0,160.0,True,0.9816176470588235,0.9816176470588235,1.0,544,534,0.7161867647058824,878.2828770579583,sampled,216.0,176.0,151.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7073505644682117,791.4187752783303,sampled,187.0,148.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6176634581105169,654.2010025626955,sampled,True,True,0
73,2.433333333333333,mesh,True,206.66666666666666,168.66666666666666,144.66666666666666,4.127621650695801e-06,2.130866050720215e-06,0.35254091560840606,0.15393313080072402,0.5247405314445495,0.3319544035196304,sampled,3,216.0,182.0,160.0,True,0.9779411764705882,0.9779411764705882,1.0,544,532,0.7176285178777393,879.3222493546713,sampled,217.0,176.0,152.0,True,0.9502164502164502,0.9502164502164502,1.0,462,439,0.7082333418215773,788.7362427170967,sampled,187.0,148.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6176634581105169,654.2010025626955,sampled,True,True,0
74,2.466666666666667,mesh,True,207.0,169.33333333333334,144.0,8.985400199890137e-06,5.446374416351318e-06,0.35261782348155973,0.15391788959503175,0.5245651459693909,0.331922937631607,sampled,3,216.0,182.0,158.0,True,0.9632352941176471,0.9632352941176471,1.0,544,524,0.7210807237600922,881.8425262698827,sampled,217.0,177.0,151.0,True,0.9372294372294372,0.9372294372294372,1.0,462,433,0.7126953823953825,783.9281321218681,sampled,188.0,149.0,123.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6206872421695951,655.6229141720731,sampled,True,True,0
75,2.5,mesh,True,206.83333333333334,171.16666666666666,144.0,3.59266996383667e-05,5.453824996948242e-06,0.3526081669330597,0.15391811847686768,0.5245792090892791,0.3319579845666885,sampled,3,216.0,184.0,158.0,True,0.9577205882352942,0.9577205882352942,1.0,544,521,0.7260046424452135,883.6580900367106,sampled,217.5,178.5,152.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7173457770987183,786.4940808047263,sampled,187.0,151.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6252728291316526,653.7581245441991,sampled,True,True,0
76,2.533333333333333,mesh,True,206.83333333333334,171.0,142.83333333333334,-4.5299530029296875e-06,-1.8402934074401855e-06,0.35265561103820803,0.15387970387935637,0.5249029052257538,0.3320002275705337,sampled,3,215.5,183.0,155.5,True,0.9411764705882353,0.9411764705882353,1.0,544,512,0.7288140138408303,876.0019419079664,sampled,218.0,179.0,151.0,True,0.9307359307359307,0.9307359307359307,1.0,462,430,0.7196223240811473,783.9475155414441,sampled,187.0,151.0,122.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.6277395806807571,651.5168109833401,sampled,True,True,0
77,2.566666666666667,mesh,True,207.0,172.33333333333334,143.0,2.3320317268371582e-05,1.0639429092407227e-05,0.3525245916843414,0.15379921734333038,0.5245730960369109,0.33186997592449186,sampled,3,215.0,185.0,155.0,True,0.9356617647058824,0.9356617647058824,1.0,544,509,0.7315911764705882,885.083043708356,sampled,218.0,180.0,151.0,True,0.935064935064935,0.935064935064935,1.0,462,432,0.7213018164841695,784.5003287352373,sampled,188.0,152.0,123.0,True,0.9935064935064936,0.9935064935064936,1.0,462,459,0.629938918597742,650.311515225427,sampled,True,True,0
