case,variant,estimator,before,after,Ncommon_output,Nadded_output,Nlost_output,own_delta_MAE_bpm,common_delta_MAE_bpm,own_delta_RMSE_bpm,common_delta_RMSE_bpm,own_delta_Bias_bpm,common_delta_Bias_bpm,own_delta_P5_valid_pct,common_delta_P5_valid_pct,own_delta_R5_all_reference_pct,common_delta_R5_all_reference_pct,own_delta_C_out_pct,common_delta_C_out_pct
synthetic72,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,fusion,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,pos,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,trimmed_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,trimmed_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
synthetic72,chrom,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,trimmed_gap15,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,trimmed_gap10,trimmed_gap15,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap10,36,1,0,27.88498498498499,26.961111111111116,22.22879561641332,21.1517088913788,-19.50810810810811,-22.444444444444443,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap10,36,1,0,18.5951951951952,19.22222222222222,21.9081109794503,22.368433490870856,-18.5951951951952,-19.22222222222222,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap10,bounded_tracking_gap15,36,1,0,27.88498498498499,26.961111111111116,22.22879561641332,21.1517088913788,-19.50810810810811,-22.444444444444443,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap10,bounded_tracking_gap15,36,1,0,18.5951951951952,19.22222222222222,21.9081109794503,22.368433490870856,-18.5951951951952,-19.22222222222222,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap10,36,1,0,1.4633633633633707,-0.19444444444444287,2.3389370013191844,-0.18551289532616977,2.41081081081081,0.08333333333333304,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap10,36,1,0,-0.08048048048047995,0.027777777777778567,-0.09567558058606096,0.00884245561004704,0.08048048048047995,-0.027777777777778567,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap10,guarded_fusion_gap15,36,1,0,1.4633633633633707,-0.19444444444444287,2.3389370013191844,-0.18551289532616977,2.41081081081081,0.08333333333333304,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap10,guarded_fusion_gap15,36,1,0,-0.08048048048047995,0.027777777777778567,-0.09567558058606096,0.00884245561004704,0.08048048048047995,-0.027777777777778567,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap10,36,1,0,27.88498498498499,26.961111111111116,22.22879561641332,21.1517088913788,-19.50810810810811,-22.444444444444443,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap10,36,1,0,18.5951951951952,19.22222222222222,21.9081109794503,22.368433490870856,-18.5951951951952,-19.22222222222222,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap15,bounded_tracking_gap15,36,1,0,27.88498498498499,26.961111111111116,22.22879561641332,21.1517088913788,-19.50810810810811,-22.444444444444443,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap15,bounded_tracking_gap15,36,1,0,18.5951951951952,19.22222222222222,21.9081109794503,22.368433490870856,-18.5951951951952,-19.22222222222222,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap10,36,1,0,1.4633633633633707,-0.19444444444444287,2.3389370013191844,-0.18551289532616977,2.41081081081081,0.08333333333333304,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap10,36,1,0,-0.08048048048047995,0.027777777777778567,-0.09567558058606096,0.00884245561004704,0.08048048048047995,-0.027777777777778567,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,trimmed_gap15,guarded_fusion_gap15,36,1,0,1.4633633633633707,-0.19444444444444287,2.3389370013191844,-0.18551289532616977,2.41081081081081,0.08333333333333304,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,offline_ridge,trimmed_gap15,guarded_fusion_gap15,36,1,0,-0.08048048048047995,0.027777777777778567,-0.09567558058606096,0.00884245561004704,0.08048048048047995,-0.027777777777778567,0.0,0.0,0.0,0.0,2.380952380952394,0.0
data1,fusion,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,37,0,0,-26.421621621621618,-26.421621621621618,-19.889858615094134,-19.889858615094134,21.91891891891892,21.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,37,0,0,-18.675675675675677,-18.675675675675677,-22.00378656003636,-22.00378656003636,18.675675675675677,18.675675675675677,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,37,0,0,-26.421621621621618,-26.421621621621618,-19.889858615094134,-19.889858615094134,21.91891891891892,21.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,37,0,0,-18.675675675675677,-18.675675675675677,-22.00378656003636,-22.00378656003636,18.675675675675677,18.675675675675677,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,37,0,0,-26.421621621621618,-26.421621621621618,-19.889858615094134,-19.889858615094134,21.91891891891892,21.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap10,37,0,0,-18.675675675675677,-18.675675675675677,-22.00378656003636,-22.00378656003636,18.675675675675677,18.675675675675677,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,bounded_tracking_gap15,guarded_fusion_gap15,37,0,0,-26.421621621621618,-26.421621621621618,-19.889858615094134,-19.889858615094134,21.91891891891892,21.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,bounded_tracking_gap15,guarded_fusion_gap15,37,0,0,-18.675675675675677,-18.675675675675677,-22.00378656003636,-22.00378656003636,18.675675675675677,18.675675675675677,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,local_peak,guarded_fusion_gap10,guarded_fusion_gap15,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,fusion,offline_ridge,guarded_fusion_gap10,guarded_fusion_gap15,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,trimmed_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,bounded_tracking_gap10,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap10,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,bounded_tracking_gap15,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,bounded_tracking_gap15,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,guarded_fusion_gap10,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap10,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap10,guarded_fusion_gap15,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap10,guarded_fusion_gap15,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,bounded_tracking_gap10,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap10,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,bounded_tracking_gap15,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,bounded_tracking_gap15,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,guarded_fusion_gap10,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap10,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,trimmed_gap15,guarded_fusion_gap15,38,0,0,11.894736842105246,11.894736842105246,9.563607335910994,9.563607335910994,-1.8421052631578947,-1.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,trimmed_gap15,guarded_fusion_gap15,38,0,0,66.82105263157895,66.82105263157895,66.29282867676251,66.29282867676251,93.02631578947368,93.02631578947368,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,bounded_tracking_gap10,bounded_tracking_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,bounded_tracking_gap10,bounded_tracking_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,bounded_tracking_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,offline_ridge,bounded_tracking_gap10,guarded_fusion_gap15,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data1,pos,local_peak,bounded_tracking_gap15,guarded_fusion_gap10,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
