case,branch,system,role,window_index,time_s,actual_window_start_s,actual_window_end_s,prediction_bpm,reference_bpm,reference_eligible,valid_output,paired_valid,all12_common_output,primary10_common_output,error_bpm,status
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,161,166.166,161.161,171.171,42.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,162,167.167,162.162,172.172,42.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,163,168.168,163.163,173.173,42.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,164,169.169,164.16400000000002,174.174,44.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,165,170.17000000000002,165.165,175.175,46.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,166,171.171,166.166,176.17600000000002,47.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,167,172.172,167.167,177.177,47.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,168,173.173,168.168,178.178,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,169,174.174,169.169,179.179,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,170,175.175,170.17000000000002,180.18,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,171,176.17600000000002,171.171,181.181,69.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,172,177.177,172.172,182.18200000000002,70.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,173,178.178,173.173,183.183,71.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,174,179.179,174.174,184.184,73.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,175,180.18,175.175,185.185,75.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,176,181.181,176.17600000000002,186.186,76.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,177,182.18200000000002,177.177,187.187,77.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,178,183.183,178.178,188.18800000000002,78.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,179,184.184,179.179,189.189,80.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,180,185.185,180.18,190.19,81.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,181,186.186,181.181,191.191,81.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,182,187.187,182.18200000000002,192.192,80.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,183,188.18800000000002,183.183,193.193,78.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,184,189.189,184.184,194.19400000000002,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,185,190.19,185.185,195.195,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,186,191.191,186.186,196.196,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,187,192.192,187.187,197.197,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,188,193.193,188.18800000000002,198.198,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,189,194.19400000000002,189.189,199.199,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,190,195.195,190.19,200.20000000000002,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,191,196.196,191.191,201.201,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,192,197.197,192.192,202.202,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,193,198.198,193.193,203.203,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,194,199.199,194.19400000000002,204.204,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,195,200.20000000000002,195.195,205.205,72.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,196,201.201,196.196,206.20600000000002,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,197,202.202,197.197,207.207,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,198,203.203,198.198,208.208,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,199,204.204,199.199,209.209,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,200,205.205,200.20000000000002,210.21,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,201,206.20600000000002,201.201,211.211,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,202,207.207,202.202,212.21200000000002,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,203,208.208,203.203,213.213,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,204,209.209,204.204,214.214,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,205,210.21,205.205,215.215,55.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,206,211.211,206.20600000000002,216.216,55.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,207,212.21200000000002,207.207,217.217,55.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,208,213.213,208.208,218.21800000000002,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,209,214.214,209.209,219.219,52.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,210,215.215,210.21,220.22,50.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,211,216.216,211.211,221.221,49.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,212,217.217,212.21200000000002,222.222,48.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,213,218.21800000000002,213.213,223.223,46.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,214,219.219,214.214,224.22400000000002,44.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,215,220.22,215.215,225.225,43.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,216,221.221,216.216,226.226,42.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,217,222.222,217.217,227.227,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,218,223.223,218.21800000000002,228.228,44.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,219,224.22400000000002,219.219,229.229,45.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,220,225.225,220.22,230.23000000000002,46.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,221,226.226,221.221,231.231,46.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,222,227.227,222.222,232.232,45.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,223,228.228,223.223,233.233,44.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,224,229.229,224.22400000000002,234.234,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,225,230.23000000000002,225.225,235.235,149.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,226,231.231,226.226,236.23600000000002,149.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,227,232.232,227.227,237.237,149.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,228,233.233,228.228,238.238,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,229,234.234,229.229,239.239,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,230,235.235,230.23000000000002,240.24,63.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,231,236.23600000000002,231.231,241.241,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,232,237.237,232.232,242.242,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,233,238.238,233.233,243.243,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,234,239.239,234.234,244.244,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,235,240.24,235.235,245.245,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,236,241.241,236.23600000000002,246.246,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,237,242.242,237.237,247.247,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,238,243.243,238.238,248.248,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,239,244.244,239.239,249.249,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,240,245.245,240.24,250.25,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,241,246.246,241.241,251.251,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,242,247.247,242.242,252.252,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,243,248.248,243.243,253.25300000000001,72.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,244,249.249,244.244,254.254,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,245,250.25,245.245,255.255,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,246,251.251,246.246,256.25600000000003,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,247,252.252,247.247,257.257,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,248,253.25300000000001,248.248,258.258,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,249,254.254,249.249,259.259,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,250,255.255,250.25,260.26,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,251,256.25600000000003,251.251,261.261,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,252,257.257,252.252,262.262,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,253,258.258,253.25300000000001,263.263,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,254,259.259,254.254,264.264,65.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,255,260.26,255.255,265.265,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,256,261.261,256.25600000000003,266.266,63.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,257,262.262,257.257,267.267,61.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,258,263.263,258.258,268.26800000000003,59.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,259,264.264,259.259,269.269,57.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,260,265.265,260.26,270.27,55.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,261,266.266,261.261,271.271,53.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,262,267.267,262.262,272.272,51.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,263,268.26800000000003,263.263,273.273,50.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,264,269.269,264.264,274.274,49.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,265,270.27,265.265,275.275,48.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,266,271.271,266.266,276.276,48.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,267,272.272,267.267,277.277,50.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,268,273.273,268.26800000000003,278.278,54.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,269,274.274,269.269,279.279,60.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,270,275.275,270.27,280.28000000000003,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,271,276.276,271.271,281.281,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,272,277.277,272.272,282.282,69.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,273,278.278,273.273,283.283,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,274,279.279,274.274,284.284,72.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,275,280.28000000000003,275.275,285.285,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,276,281.281,276.276,286.286,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,277,282.282,277.277,287.287,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,278,283.283,278.278,288.288,73.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,279,284.284,279.279,289.289,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,280,285.285,280.28000000000003,290.29,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,281,286.286,281.281,291.291,77.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,282,287.287,282.282,292.29200000000003,77.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,283,288.288,283.283,293.293,76.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,284,289.289,284.284,294.294,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,285,290.29,285.285,295.295,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,286,291.291,286.286,296.296,75.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,287,292.29200000000003,287.287,297.297,74.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,288,293.293,288.288,298.298,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,289,294.294,289.289,299.299,67.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,290,295.295,290.29,300.3,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,291,296.296,291.291,301.301,62.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,292,297.297,292.29200000000003,302.302,60.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,293,298.298,293.293,303.303,59.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,294,299.299,294.294,304.30400000000003,59.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,295,300.3,295.295,305.305,61.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,296,301.301,296.296,306.306,63.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,297,302.302,297.297,307.307,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,298,303.303,298.298,308.308,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,299,304.30400000000003,299.299,309.309,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,300,305.305,300.3,310.31,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,301,306.306,301.301,311.311,64.0,,False,True,False,False,False,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,302,307.307,302.302,312.312,65.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,303,308.308,303.303,313.313,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,304,309.309,304.30400000000003,314.314,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,305,310.31,305.305,315.315,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,306,311.311,306.306,316.31600000000003,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,307,312.312,307.307,317.317,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,308,313.313,308.308,318.318,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,309,314.314,309.309,319.319,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,310,315.315,310.31,320.32,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,311,316.31600000000003,311.311,321.321,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,312,317.317,312.312,322.322,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,313,318.318,313.313,323.323,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,314,319.319,314.314,324.324,66.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,315,320.32,315.315,325.325,65.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,316,321.321,316.31600000000003,326.326,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,317,322.322,317.317,327.327,64.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,318,323.323,318.318,328.32800000000003,65.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,319,324.324,319.319,329.329,67.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,320,325.325,320.32,330.33,69.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,321,326.326,321.321,331.331,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,322,327.327,322.322,332.332,70.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,323,328.32800000000003,323.323,333.333,69.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,324,329.329,324.324,334.334,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,325,330.33,325.325,335.335,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,326,331.331,326.326,336.336,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,327,332.332,327.327,337.337,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,328,333.333,328.32800000000003,338.338,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,329,334.334,329.329,339.339,68.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,330,335.335,330.33,340.34000000000003,,,False,False,False,False,True,,diffuse_spectrum
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,331,336.336,331.331,341.341,72.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,332,337.337,332.332,342.342,72.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,333,338.338,333.333,343.343,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,334,339.339,334.334,344.344,71.0,,False,True,False,True,True,,candidate_only
kaggle_full,cpace_no_homodyne/offline_ridge,cpace_no_homodyne,diagnostic,335,340.34000000000003,335.335,345.345,71.0,,False,True,False,True,True,,candidate_only
