time_s,base,observed,interpolated,covered
20.666646,-0.7755017256925355,True,False,True
20.6999793,-0.8311928565126693,True,False,True
20.7333126,-0.8599747237269463,True,False,True
20.7666459,-0.8605773422291293,True,False,True
20.7999792,-0.8325968791141892,True,False,True
20.8333125,-0.7765345097941708,True,False,True
20.8666458,-0.693812586310307,True,False,True
20.8999791,-0.5867656587666996,True,False,True
20.9333124,-0.4586039915177663,True,False,True
20.9666457,-0.3133475517546464,True,False,True
20.999979,-0.15572906479878307,True,False,True
21.0333123,0.00893434574086287,True,False,True
21.0666456,0.17490017400913743,True,False,True
21.0999789,0.33618789501849394,True,False,True
21.1333122,0.4867905373279294,True,False,True
21.1666455,0.6209042888284328,True,False,True
21.1999788,0.7331678290591859,True,False,True
21.2333121,0.8189010423287119,True,False,True
21.2666454,0.8743310608506983,True,False,True
21.2999787,0.8967924995115826,True,False,True
21.333312,0.8848885564672029,True,False,True
21.3666453,0.8386005928339445,True,False,True
21.3999786,0.7593359815769898,True,False,True
21.4333119,0.6499073803081069,True,False,True
21.4666452,0.5144409044681783,True,False,True
21.4999785,0.3582155615371507,True,False,True
21.5333118,0.1874412469890983,True,False,True
21.5666451,0.008987059131479234,True,False,True
21.5999784,-0.16992482180668428,True,False,True
21.6333117,-0.34204227658913344,True,False,True
21.666645,-0.5004053175344121,True,False,True
21.6999783,-0.6386497696455694,True,False,True
21.7333116,-0.7512772754785398,True,False,True
21.7666449,-0.8338792915794159,True,False,True
21.7999782,-0.8833062369873578,True,False,True
21.8333115,-0.8977766056863721,True,False,True
21.8666448,-0.8769243442144035,True,False,True
21.8999781,-0.8217858911559626,True,False,True
21.9333114,-0.7347308426955124,True,False,True
21.9666447,-0.6193422012541328,True,False,True
21.999978,-0.4802536024702911,True,False,True
22.0333113,-0.32295186070910464,True,False,True
22.0666446,-0.1535537041665453,True,False,True
22.0999779,0.02143423304030641,True,False,True
22.1333112,0.19536316400816336,True,False,True
22.1666445,0.3616889323772982,True,False,True
22.1999778,0.5142095703080427,True,False,True
22.2333111,0.6472859892299245,True,False,True
22.2666444,0.7560389166360996,True,False,True
22.2999777,0.8365160810657082,True,False,True
22.333311,0.8858246623632337,True,False,True
22.3666443,0.9022251536467396,True,False,True
22.3999776,0.8851840068117031,True,False,True
22.4333109,0.8353837292855787,True,False,True
